flow_id,flow_duration_ms,packet_count,byte_count,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,packet_rate_pps,byte_rate_bps,flow_start_time,flow_end_time,ether_type,vlan_present,vlan_priority,broadcast_frame,multicast_frame,ip_version,ttl,dscp,ecn,ip_packet_length,fragmented,ip_header_length,hop_limit,transport_protocol,source_port,destination_port,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_rst_count,tcp_window_size,tcp_retransmissions,udp_packet_count,mean_iat_ms,std_iat_ms,min_iat_ms,max_iat_ms,forward_mean_iat_ms,backward_mean_iat_ms,flow_active_time_ms,flow_idle_time_ms,mean_packet_size,median_packet_size,min_packet_size,max_packet_size,std_packet_size,variance_packet_size,packet_size_range,packet_size_skewness,packet_size_kurtosis,coefficient_of_variation_packet_size,end_to_end_latency_ms,jitter_ms,packet_loss_rate,throughput_mbps,goodput_mbps,bandwidth_utilization_pct,queueing_delay_ms,retransmission_rate,link_utilization_pct,qos_satisfaction_score,service_type,application_name,slice_type,service_priority,network_load_pct,cell_load_pct,active_users,device_type,mobility_state,time_of_day,signal_strength_dbm,sinr_db,rsrp_dbm,rsrq_db,cqi,network_slice_id,slice_resource_utilization_pct,radio_resource_blocks_used,handover_in_progress,service_class,application_id,slice_type_label,priority_level,allocated_slice,sla_satisfied,reward_score
07c2dcb5-75ba-4ebb-8250-1d4f7f375e9e,83583200.02629228,9762187,5045877988,,,,,116.79604270869224,60369.52386831679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.19,8.45,0.936,0.05,0.05,0.05,3.1899999999999977,0.234,0.05,20.0,healthcare,ECG Streaming,URLLC,2,72.15277238878872,86.55346326173125,212,sensor,pedestrian,day,-89.53566787772253,17.6129304287486,-89.53566787772253,-7.006575884817603,11,URLLC,72.00065323933386,132,False,healthcare,healthcare.ecg_streaming,,,,False,
2cba600d-162e-4f5f-bd5c-7112d7506133,3477498.146604418,1955395,2787536741,,,,,562.2993651080257,801592.5888022577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.91,16.6,2.554,0.05,0.05,0.05,30.909999999999997,0.6385,0.05,20.0,education,Live Classroom,eMBB,2,74.66611920651731,89.34308960788272,327,laptop,static,day,-87.65306146080636,13.867855307648018,-87.65306146080636,-7.027091196233344,12,eMBB,62.47834519902199,128,False,education,education.live_classroom,,,,False,
7f3dbb45-0b40-49d6-847e-98ecbaff91ff,4419451.975546844,1080116,1243202516,,,,,244.40043832953992,281302.4155895176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.42,13.51,1.669,0.05,0.05,0.05,27.42,0.41725,0.05,20.0,education,Interactive Whiteboard,eMBB,2,80.06133247075569,85.55853198849717,339,laptop,static,day,-88.57577143570812,22.540222872079006,-88.57577143570812,-14.199310889250047,11,eMBB,69.19487568272257,174,False,education,education.interactive_whiteboard,,,,False,
fd71437b-2147-4465-a636-c8fcf89a1453,624712.7354512932,42994,10096899,,,,,68.82203220803733,16162.46731198425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,6.96,0.392,0.05,0.05,0.05,29.1,0.098,0.05,0.0,healthcare,Emergency Voice,URLLC,1,69.16611930164784,76.09770952752734,314,smartphone,vehicular,day,-80.46371208577794,21.526732608372814,-80.46371208577794,-5.883927691537194,9,URLLC,73.04821512279406,183,False,healthcare,healthcare.emergency_voice,,,,False,
30a86570-f5b8-4fb2-8da1-a8fc5316029c,94050267.27040368,2049544,539319826,,,,,21.792006120592525,5734.378460515833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.08,36.73,1.187,0.05,0.05,0.05,79.07999999999998,0.29675,0.05,40.0,healthcare,Health Monitoring,mMTC,3,88.69760946507716,66.87602912470398,363,sensor,pedestrian,day,-87.73377738698035,22.947033371923176,-87.73377738698035,-6.9890402443783,12,mMTC,88.58368188838824,56,False,healthcare,healthcare.health_monitoring,,,,False,
d1dc9660-2e9b-459f-8fc0-6a1b75857c6e,1581164.4611857273,723842,844324805,,,,,457.7904561914991,533989.2376577738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.81,14.82,2.589,0.05,0.05,0.05,36.81,0.64725,0.05,20.0,general,Video Conferencing,eMBB,2,81.95222179988622,75.95432062350194,232,laptop,pedestrian,day,-90.28009239159296,15.967312815955255,-90.28009239159296,-8.54837124300536,9,eMBB,88.4840133563976,28,False,general,general.video_conferencing,,,,False,
5e6ad82e-c416-452d-b3f5-3e44415fc60d,11072.002779304677,374,64613,,,,,33.778893254891976,5835.779387530093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.08,27.69,1.188,0.05,0.05,0.05,66.08000000000001,0.297,0.05,40.0,education,Attendance System,mMTC,4,81.97655142283487,88.72058823163891,295,sensor,static,day,-79.73831056402841,19.648117393798373,-79.73831056402841,-9.260782216661044,12,mMTC,71.9410213785735,186,False,education,education.attendance_system,,,,False,
b1faabbf-dd4b-4be9-9442-02e7a271e3db,1788489.5282783136,318440,310563997,,,,,178.04968660148975,173645.96932949199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.88,20.88,2.331,0.05,0.05,0.05,28.879999999999995,0.58275,0.05,20.0,education,Learning Management System,eMBB,3,89.01300130662483,65.64783352160359,247,laptop,static,day,-84.64509451583216,10.590741900794853,-84.64509451583216,-5.864574941868133,12,eMBB,83.24893450594465,200,False,education,education.learning_management,,,,False,
ee4e2f65-eada-4bee-a5ab-643b960f6dbd,1474999.0338743178,2629947,3204666281,,,,,1783.0160831305964,2172656.5295142173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.21,26.63,6.22,0.082,0.082,0.082,37.209999999999994,1.555,0.082,0.0,agriculture,Crop Surveillance Drone,eMBB,2,89.90912780386901,72.13942194245395,434,drone,aerial,day,-90.99643318017759,9.629144861883962,-90.99643318017759,-13.642715822694727,12,eMBB,65.17969091952124,202,False,agriculture,agriculture.crop_surveillance,,,,False,
bc36a7b2-6062-4f35-9ec4-5bb1dd11d13a,15657425.982730972,13774624,7084971996,,,,,879.7502230055203,452499.15307919943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.52,7.96,1.333,0.05,0.05,0.05,27.520000000000003,0.33325,0.05,0.0,agriculture,Autonomous Tractor,URLLC,1,67.19476852761828,82.04823150626592,416,vehicle,vehicular,day,-81.64320419022064,20.09993724471159,-81.64320419022064,-7.904595131804118,11,URLLC,68.71086848333441,96,False,agriculture,agriculture.autonomous_tractor,,,,False,
acc7322f-8800-42de-86fb-d6ef21ed4e9f,747924.7235121148,6608609,9755570557,,,,,8835.927991479151,13043519.288390916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.86,64.52,31.738,0.546,0.546,0.546,32.860000000000014,7.9345,0.546,0.0,healthcare,Medical Imaging,eMBB,2,82.79522760018031,88.18311141807945,363,gateway,static,day,-79.12607232309995,10.669974011726051,-79.12607232309995,-9.912442548256992,10,eMBB,66.02941113533058,55,False,healthcare,healthcare.medical_imaging,,,,False,
dfad21b5-bd8d-4fb4-a415-e3dcb6ba549c,85605413.2135981,10760254,5731637928,,,,,125.69595304857162,66954.15294202178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89,9.5,1.627,0.05,0.05,0.05,7.890000000000001,0.40675,0.05,20.0,healthcare,ECG Streaming,URLLC,2,77.35054843617306,74.02241311110956,346,sensor,pedestrian,day,-85.6518832141665,10.85496705370295,-85.6518832141665,-5.169880423572144,11,URLLC,86.5273934050386,36,False,healthcare,healthcare.ecg_streaming,,,,False,
ad59d0b9-795b-4778-91b7-3c5ac1a72df5,2509180.355141197,1619494,2729136149,,,,,645.42749853821,1087660.4162429885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.7,26.25,4.249,0.05,0.05,0.05,32.69999999999999,1.06225,0.05,20.0,education,Digital Library,eMBB,3,89.98987609835967,82.97174149726798,334,laptop,static,day,-79.61670899250603,9.622515684047258,-79.61670899250603,-6.766606004916094,12,eMBB,89.17139194541298,184,False,education,education.digital_library,,,,False,
99469ac1-a21b-4762-a505-5ea9ec4acda4,2411038.007527889,1420108,2298913931,,,,,589.0027430368384,953495.5168810891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.73,20.29,2.378,0.093,0.093,0.093,20.72999999999999,0.5945,0.093,20.0,education,Digital Library,eMBB,3,76.64582999052647,77.9340002954965,232,laptop,static,day,-82.20412141266674,29.25782150655035,-82.20412141266674,-13.180368634478626,13,eMBB,72.97854859445924,253,False,education,education.digital_library,,,,False,
a1d9bfdf-17ea-48c0-b299-ea4faba2ded1,1607836.0171273826,331492,333219186,,,,,206.1727666682424,207246.99738542337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.35,22.36,2.47,0.05,0.05,0.05,30.349999999999994,0.6175,0.05,20.0,education,Learning Management System,eMBB,3,85.78477016168853,77.9525533231004,277,laptop,static,day,-91.76066080888201,12.960346263740266,-91.76066080888201,-5.652621633609225,10,eMBB,88.42449410428942,152,False,education,education.learning_management,,,,False,
1d7d6e88-fc89-4cac-8605-005a1b3c0672,78853195.41759664,3536373,488894141,,,,,44.847554766446834,6200.054905155263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.64,64.9,0.776,0.05,0.05,0.05,113.63999999999999,0.194,0.05,60.0,agriculture,Soil Monitoring,mMTC,4,86.14834265389663,71.26513272454997,362,sensor,static,day,-89.51097933572973,21.517422122780356,-89.51097933572973,-8.749776385514096,13,mMTC,62.80285220650728,184,False,agriculture,agriculture.soil_monitoring,,,,False,
6f1461f8-cdda-471b-905c-7a42a64f1cdd,82375241.8335011,6323561,940810556,,,,,76.76531029531105,11421.035446972912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.75,43.41,0.816,0.05,0.05,0.05,85.75,0.204,0.05,60.0,agriculture,Smart Irrigation,mMTC,4,88.5401746967149,68.85485667198908,368,sensor,static,day,-80.58734463125454,26.535660090494556,-80.58734463125454,-8.948610921381446,13,mMTC,76.90854103293887,231,False,agriculture,agriculture.smart_irrigation,,,,False,
539836db-cf83-42c1-91a6-0c6873a6fdb5,375107.298979191,92257,63900658,,,,,245.94829333117812,170353.01249908618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.86,15.82,0.912,0.05,0.05,0.05,17.86,0.228,0.05,20.0,general,E-Governance,eMBB,2,67.03057137233425,88.71367134925978,397,smartphone,pedestrian,day,-89.7068818433389,20.58701845381341,-89.7068818433389,-12.891916202980354,13,eMBB,78.54325278974872,27,False,general,general.e_governance,,,,False,
64c563af-b40e-4a6b-aa63-57768bc54ba7,84280381.68892081,13270736,6905580525,,,,,157.45937232441986,81935.80032299388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.73,7.35,0.657,0.05,0.05,0.05,0.0,0.16425,0.05,40.0,healthcare,ECG Streaming,URLLC,2,80.6791002574521,72.24179142004014,444,sensor,pedestrian,day,-85.34110363649161,23.069798506304885,-85.34110363649161,-6.95311845784267,11,URLLC,68.92301614289227,38,False,healthcare,healthcare.ecg_streaming,,,,False,
a1f7fc30-0bb0-4bb7-8046-d68efc60a0f0,2191405.1066622585,1497244,1872013742,,,,,683.2346951497528,854252.7059754705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.33,16.9,2.023,0.096,0.096,0.096,21.330000000000013,0.50575,0.096,20.0,education,Digital Library,eMBB,3,68.95201117538018,75.39054365535287,318,laptop,static,day,-88.19614863296445,26.952671690314883,-88.19614863296445,-13.563313088373654,10,eMBB,69.57949177940185,240,False,education,education.digital_library,,,,False,
99cf4393-336d-425a-8aa8-263f6caf0132,6149805.279542016,1747230,921671950,,,,,284.11143452173144,149870.10290635898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.49,8.39,1.731,0.05,0.05,0.05,11.490000000000002,0.43275,0.05,20.0,education,Online Examination,URLLC,1,74.96791517935063,84.01662486987937,331,laptop,static,day,-92.87632132781806,10.69548199984712,-92.87632132781806,-12.582621390635328,13,URLLC,73.48788035986995,56,False,education,education.online_exam,,,,False,
ee3db4d1-f028-4b5d-a609-caf6f58c882b,1255240.8563677703,304435,287667137,,,,,242.53114329064206,229172.86032879582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.89,19.47,1.612,0.05,0.05,0.05,20.889999999999986,0.403,0.05,20.0,general,Web Browsing,eMBB,3,72.25530012424754,74.60374583754015,357,smartphone,pedestrian,day,-90.03459439237626,11.51339256686354,-90.03459439237626,-6.346924982792823,12,eMBB,69.82307462403585,167,False,general,general.web_browsing,,,,False,
8b6c8b0e-9982-4a89-8e7f-ea2e37e234b7,4708317.973326259,2024094,2677439162,,,,,429.89747325201347,568661.5001815398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.19,14.78,2.497,0.05,0.05,0.05,30.189999999999998,0.62425,0.05,20.0,education,Live Classroom,eMBB,2,69.74585253058399,68.98356029731511,331,laptop,static,day,-85.02480583204692,8.509878560759724,-85.02480583204692,-11.914595179455707,12,eMBB,88.35698412207712,149,False,education,education.live_classroom,,,,False,
1e5babb1-22f0-4445-bebf-d250ec623dba,765969.0515356067,9695556,13634797393,,,,,12657.89522509095,17800715.794707265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.14,58.56,30.218,1.271,1.271,1.271,23.14,7.5545,1.271,0.0,healthcare,Medical Imaging,eMBB,2,71.01821601672926,79.58360279964191,212,gateway,static,day,-89.37287323252943,26.542692232085173,-89.37287323252943,-9.024812289898136,9,eMBB,80.17561811296348,93,False,healthcare,healthcare.medical_imaging,,,,False,
5433331a-ef87-4b13-a225-15604abca82a,2776135.116913836,1094294,984205889,,,,,394.1789408350199,354523.77068666444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.62,20.69,1.749,0.05,0.05,0.05,27.620000000000005,0.43725,0.05,20.0,education,Learning Management System,eMBB,3,86.1793091348367,75.77319423368851,425,laptop,static,day,-80.44983873281217,16.050621755386388,-80.44983873281217,-7.361432358380105,11,eMBB,72.0174486304427,165,False,education,education.learning_management,,,,False,
70de4b3f-03a5-4767-a684-bdcc0528038d,2560552.306356735,2615337,2914989256,,,,,1021.3956549558695,1138422.0697106756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.18,17.98,2.02,0.108,0.108,0.108,15.180000000000007,0.505,0.108,20.0,education,Digital Library,eMBB,3,74.06309439860712,72.21504242597739,298,laptop,static,day,-85.99291238719164,26.156848995089497,-85.99291238719164,-9.501429104825805,13,eMBB,78.69724735924571,176,False,education,education.digital_library,,,,False,
4af3f96f-2e1b-4cd4-9859-c3b451dc1a47,3337890.588525359,1478898,2095665438,,,,,443.0636537590526,627841.2616105654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.04,18.72,2.883,0.05,0.05,0.05,34.040000000000006,0.72075,0.05,20.0,education,Live Classroom,eMBB,2,89.37707038534461,74.84759281821518,403,laptop,static,day,-83.84336323455743,11.173881906116556,-83.84336323455743,-11.34393626787028,11,eMBB,78.0738885348564,122,False,education,education.live_classroom,,,,False,
047a0729-6765-443f-9484-38f17d5af9bc,4041132.2425466706,2538630,2808781380,,,,,628.1977049086094,695048.1232017755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.14,12.55,1.207,0.097,0.097,0.097,21.14,0.30175,0.097,20.0,education,Live Classroom,eMBB,2,66.13258381167687,68.42590933918801,285,laptop,static,day,-84.61334579333834,27.64889722571616,-84.61334579333834,-13.510593354235551,12,eMBB,64.19342957317066,258,False,education,education.live_classroom,,,,False,
4277e1eb-dfc8-442b-8167-ab915da25e7a,316831.8647128764,37842,7533533,,,,,119.43874406159773,23777.700723945356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.55,7.45,0.763,0.05,0.05,0.05,15.549999999999997,0.19075,0.05,0.0,general,Voice over IP,URLLC,2,69.06255114692348,89.7653934390285,389,smartphone,pedestrian,day,-83.12550688738027,19.213710216518315,-83.12550688738027,-9.926850137987035,11,URLLC,74.69539956198777,164,False,general,general.voice_over_ip,,,,False,
15b652b1-839e-4133-9d7d-32accf913967,1101344.3614534044,314039,305786882,,,,,285.1415152165251,277648.7475895025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.01,18.57,1.656,0.05,0.05,0.05,23.00999999999999,0.414,0.05,20.0,education,Learning Management System,eMBB,3,85.3937208310956,74.20894524664425,372,laptop,static,day,-75.40203937641677,25.528605906463238,-75.40203937641677,-9.162978581512137,9,eMBB,81.75972637655566,196,False,education,education.learning_management,,,,False,
fbd325da-3522-4915-adf6-1d2d91441d07,803643.6876427117,224735,235113113,,,,,279.6450758659028,292558.90087086667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.1,19.0,1.061,0.05,0.05,0.05,15.099999999999994,0.26525,0.05,20.0,general,Web Browsing,eMBB,3,79.92274039882984,71.63826092464303,367,smartphone,pedestrian,day,-83.44731208271634,20.83751209504808,-83.44731208271634,-7.785998877036933,13,eMBB,65.11536185239979,181,False,general,general.web_browsing,,,,False,
b8b83f1d-f1ca-4165-ba48-0cb15af18e95,28603439.26739159,2856714,795324019,,,,,99.87309474552254,27805.188478843786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.11,34.42,1.622,0.05,0.05,0.05,85.11000000000001,0.4055,0.05,40.0,education,Smart Classroom,mMTC,3,84.36515324584528,74.50475840787882,410,sensor,static,day,-94.36858973315802,10.417701469341331,-94.36858973315802,-5.517948292156987,10,mMTC,60.56812102519838,100,False,education,education.smart_classroom,,,,False,
10305723-82de-4224-92c6-4539f3a99e9b,1434664.7310833605,699126,862316432,,,,,487.30967232467475,601057.8038630658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.58,6.34,1.748,0.073,0.073,0.073,13.579999999999998,0.437,0.073,0.0,healthcare,Telemedicine Consultation,URLLC,1,75.32400274472316,70.09729206755337,328,smartphone,pedestrian,day,-76.58958100205578,24.18841996791099,-76.58958100205578,-6.271822910876796,13,URLLC,61.86843858043296,55,False,healthcare,healthcare.telemedicine,,,,False,
b5403979-45ac-4d8a-b28e-fd3b7e052ccb,8167.641625745915,558,168568,,,,,68.31837457719507,20638.52380165855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,8.13,1.219,0.05,0.05,0.05,18.9,0.30475,0.05,0.0,general,Emergency Alert Service,URLLC,1,79.02216932271598,89.95307171013705,322,smartphone,pedestrian,day,-87.46350447628609,18.112597704430904,-87.46350447628609,-5.433145078034519,13,URLLC,75.99381193719663,159,False,general,general.emergency_alert,,,,False,
db95f3d3-8445-41b3-bfbb-fb87b1b4074a,30912675.866166648,18159513,7361938227,,,,,587.4455216565465,238152.73254955906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.6,12.49,1.851,0.05,0.05,0.05,20.6,0.46275,0.05,0.0,agriculture,Farm Machinery Telemetry,URLLC,2,84.29974460371852,83.02311403318231,364,vehicle,vehicular,day,-82.79846839842497,13.423420981601929,-82.79846839842497,-13.077358308632865,11,URLLC,76.74259952422213,77,False,agriculture,agriculture.machinery_telemetry,,,,False,
8678cdce-cb61-4f00-80a1-7a5f2cafc6eb,2213269.1995943016,1378229,1458971111,,,,,622.7118690544437,659192.7957812409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.28,23.49,2.449,0.05,0.05,0.05,26.28,0.61225,0.05,20.0,general,Social Media,eMBB,3,89.5565074118999,84.27935672719109,380,smartphone,pedestrian,day,-81.19520176872786,18.555675310445352,-81.19520176872786,-10.109969204884713,10,eMBB,76.81462770708659,259,False,general,general.social_media,,,,False,
eb5f7b83-5112-48ac-8a84-a91ff0ab7119,394325.53111111623,35287,7319859,,,,,89.48697767697051,18562.985572494927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.71,3.89,0.505,0.05,0.05,0.05,12.71,0.12625,0.05,20.0,general,Voice over IP,URLLC,2,71.83643841888558,68.04685264331788,373,smartphone,pedestrian,day,-87.40611629251235,26.004304122872373,-87.40611629251235,-5.198394626786378,13,URLLC,88.63826590174384,225,False,general,general.voice_over_ip,,,,False,
dca7d7fc-b780-48c5-a3e5-93113758f556,3947821.417277914,2951002,3926460837,,,,,747.5013907885335,994589.2740635176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.3,23.31,2.952,0.182,0.182,0.182,15.300000000000011,0.738,0.182,20.0,agriculture,Precision Agriculture Analytics,eMBB,3,66.05166217081813,88.88284294198104,220,gateway,static,day,-76.51980736220239,24.44144699379611,-76.51980736220239,-8.440279494490923,11,eMBB,66.41960424231023,231,False,agriculture,agriculture.precision_agriculture,,,,False,
f815fc86-7891-49b6-996a-bba1b218fa49,78002203.54522689,1841246,460382079,,,,,23.60505109233763,5902.167617574619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.94,41.45,1.85,0.05,0.05,0.05,91.94,0.4625,0.05,40.0,healthcare,Health Monitoring,mMTC,3,88.32559834458269,82.40428251617057,235,sensor,pedestrian,day,-82.68645931171015,13.33407684502631,-82.68645931171015,-9.131695014291848,9,mMTC,80.09501894679312,155,False,healthcare,healthcare.health_monitoring,,,,False,
e32c5fe0-2c4d-4377-9d07-5fb4b2c6ad6b,1829911.7876238737,679898,803325784,,,,,371.54687160239695,438996.99997746473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.02,16.58,1.589,0.05,0.05,0.05,26.02000000000001,0.39725,0.05,20.0,education,Learning Management System,eMBB,3,70.82091399514881,67.50494897613328,284,laptop,static,day,-92.98910190445304,8.11399182095686,-92.98910190445304,-7.292339419017209,12,eMBB,76.5105769733885,257,False,education,education.learning_management,,,,False,
393a75ed-5a31-417d-82b1-8d3cc86d097a,780990.3904471974,47173,10490857,,,,,60.4015114359968,13432.761548796667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.46,11.73,1.494,0.05,0.05,0.05,27.46,0.3735,0.05,0.0,healthcare,Emergency Voice,URLLC,1,81.32231994253249,87.01618643075221,321,smartphone,vehicular,day,-81.9892261625147,14.31939082641668,-81.9892261625147,-7.440889405912605,12,URLLC,68.56246023905976,35,False,healthcare,healthcare.emergency_voice,,,,False,
a3214fb8-15b7-409a-a6d9-f54a67d07cd4,2225972.224028876,2317965,3195807197,,,,,1041.3270098243286,1435690.5099044258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.73,29.09,2.799,0.083,0.083,0.083,57.72999999999999,0.69975,0.083,20.0,education,Digital Library,eMBB,3,67.23651801278791,79.35333382938433,336,laptop,static,day,-76.73540548660296,27.40938940962633,-76.73540548660296,-13.24935224519037,9,eMBB,65.27366122616587,255,True,education,education.digital_library,,,,False,
ddda7f2a-055d-4539-98c7-b51e7ba58a1a,1530824.2097783675,1376603,1375523912,,,,,899.2560943358117,898551.1882514504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.14,11.3,2.616,0.05,0.05,0.05,17.14,0.654,0.05,0.0,healthcare,Telemedicine Consultation,URLLC,1,85.90507995281267,84.69901574689595,247,smartphone,pedestrian,day,-77.46513664164154,20.4951611106189,-77.46513664164154,-14.907328315199003,11,URLLC,63.21902072320614,105,False,healthcare,healthcare.telemedicine,,,,False,
014926a1-2d7d-4b67-86e6-a7a7a98316a3,2894576.094427053,2734457,3733882035,,,,,944.683059210179,1289958.153993809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.3,25.25,3.507,0.05,0.05,0.05,32.30000000000001,0.87675,0.05,20.0,education,Digital Library,eMBB,3,89.72748675221808,78.58251208892437,326,laptop,static,day,-77.97880522844007,12.241850762023816,-77.97880522844007,-10.3197923099371,10,eMBB,63.37940283060463,61,False,education,education.digital_library,,,,False,
1ed1cdc7-03f8-42fe-b5b6-54dd22c07b20,632034.943662266,105496,89570332,,,,,166.9148218114548,141717.37389948076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.93,17.56,1.199,0.05,0.05,0.05,25.930000000000007,0.29975,0.05,20.0,general,E-Governance,eMBB,2,81.20713346773104,82.96495433639717,203,smartphone,pedestrian,day,-79.18464671149488,24.660220505666345,-79.18464671149488,-9.322187775790606,11,eMBB,65.26484741515394,239,False,general,general.e_governance,,,,False,
c77d2d76-be01-41c0-b654-e14e79a0be7c,3359236.2196369274,2008313,1981178341,,,,,597.84810257168,589770.475208174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.27,15.32,1.791,0.05,0.05,0.05,28.269999999999996,0.44775,0.05,20.0,education,Live Classroom,eMBB,2,75.13725936915536,75.69258125783514,283,laptop,static,day,-86.98333506744268,29.59707423369185,-86.98333506744268,-14.04614894205472,9,eMBB,74.32362295469679,259,False,education,education.live_classroom,,,,False,
83ec20b5-15c3-4131-a2cc-eedb55641a2a,1603074.436435121,2360860,3352034458,,,,,1472.707658697387,2091003.6251887027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.64,20.39,4.527,0.272,0.272,0.272,29.64,1.13175,0.272,0.0,agriculture,Crop Surveillance Drone,eMBB,2,71.5196319266361,70.88803132003835,392,drone,aerial,day,-75.91930354690174,23.903415624821942,-75.91930354690174,-11.980541603083854,11,eMBB,60.34307202582504,187,False,agriculture,agriculture.crop_surveillance,,,,False,
7930a8e8-85ec-413b-b853-b0274c5b120b,1623048.4397455275,468384,424900079,,,,,288.582884238154,261791.3727884141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.95,16.72,1.329,0.05,0.05,0.05,20.94999999999999,0.33225,0.05,20.0,education,Learning Management System,eMBB,3,70.90756443554989,81.69465286996679,319,laptop,static,day,-91.80566349544874,28.308332306836576,-91.80566349544874,-8.139263801088894,11,eMBB,86.63404242028825,217,False,education,education.learning_management,,,,False,
9045a209-d498-4e56-bcac-7778dab454ed,1825823.0592020396,1049442,1100913157,,,,,574.7774926550932,602968.1527372317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.78,21.73,3.065,0.067,0.067,0.067,27.78,0.76625,0.067,20.0,education,Digital Library,eMBB,3,67.93539364611941,87.90325964626588,275,laptop,static,day,-82.70749103712302,10.938513208329692,-82.70749103712302,-12.808713990646561,11,eMBB,64.59556694067538,211,False,education,education.digital_library,,,,False,
