flow_id,flow_duration_ms,packet_count,byte_count,forward_packet_count,backward_packet_count,forward_byte_count,backward_byte_count,packet_rate_pps,byte_rate_bps,flow_start_time,flow_end_time,ether_type,vlan_present,vlan_priority,broadcast_frame,multicast_frame,ip_version,ttl,dscp,ecn,ip_packet_length,fragmented,ip_header_length,hop_limit,transport_protocol,source_port,destination_port,tcp_syn_count,tcp_ack_count,tcp_fin_count,tcp_rst_count,tcp_window_size,tcp_retransmissions,udp_packet_count,mean_iat_ms,std_iat_ms,min_iat_ms,max_iat_ms,forward_mean_iat_ms,backward_mean_iat_ms,flow_active_time_ms,flow_idle_time_ms,mean_packet_size,median_packet_size,min_packet_size,max_packet_size,std_packet_size,variance_packet_size,packet_size_range,packet_size_skewness,packet_size_kurtosis,coefficient_of_variation_packet_size,end_to_end_latency_ms,jitter_ms,packet_loss_rate,throughput_mbps,goodput_mbps,bandwidth_utilization_pct,queueing_delay_ms,retransmission_rate,link_utilization_pct,qos_satisfaction_score,service_type,application_name,slice_type,service_priority,network_load_pct,cell_load_pct,active_users,device_type,mobility_state,time_of_day,signal_strength_dbm,sinr_db,rsrp_dbm,rsrq_db,cqi,network_slice_id,slice_resource_utilization_pct,radio_resource_blocks_used,handover_in_progress,service_class,application_id,slice_type_label,priority_level,allocated_slice,sla_satisfied,reward_score
b8d684c4-fa6b-4fcc-8402-2daa8427d2d0,91672813.97098355,2555001,668990103,,,,,27.870869119483054,7297.584466024345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,83.80977912778715,84.59500898587106,259,sensor,pedestrian,day,-90.21663005508961,25.256145271050507,-90.21663005508961,-5.344033628059636,13,mMTC,87.11923014412375,69,False,healthcare,healthcare.health_monitoring,,,,False,
a9c1dedc-aa5b-49dc-bd28-c2e9faaf2b08,87492084.30489282,10523237,5700390601,,,,,120.27644653347811,65153.21525461769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.14,,0.23,0.23,0.22999999999999998,,,0.22999999999999998,,healthcare,ECG Streaming,URLLC,2,88.67825425610307,89.61099483828943,318,sensor,pedestrian,day,-79.43751925500148,17.210538188054407,-79.43751925500148,-9.97093308512421,11,URLLC,64.86174519737614,71,False,healthcare,healthcare.ecg_streaming,,,,False,
07c24be4-eb8d-4ec3-b63a-f645f1a7e5f8,1820649.697680835,1942197,1599003925,,,,,1066.7604001329819,878260.0668681273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.63,,3.889,3.889,3.8890000000000002,,,3.8890000000000002,,healthcare,Ambulance Telemetry,URLLC,1,68.45996336508578,71.25008028972518,364,vehicle,vehicular,day,-77.51766109895526,10.256974098465005,-77.51766109895526,-9.454592545755688,12,URLLC,85.37676830200316,237,False,healthcare,healthcare.ambulance,,,,False,
8ee9452c-32e7-49ba-ba16-d836f9834486,422859.3491424638,180747,217327451,,,,,427.43999953304865,513947.3735014091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.01,,2.487,2.487,2.487,,,2.487,,healthcare,Telemedicine Consultation,URLLC,1,67.09687813429476,69.00780835613446,315,smartphone,pedestrian,day,-92.05302688016792,28.821091786258734,-92.05302688016792,-10.625274398050191,13,URLLC,66.66114020720941,135,False,healthcare,healthcare.telemedicine,,,,False,
887a006e-03f2-48aa-ad72-53c0c5f5bd68,824940.5155802759,479227,634303935,,,,,580.9230980283521,768908.6958020015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52,,3.214,3.214,3.2140000000000004,,,3.2140000000000004,,healthcare,Telemedicine Consultation,URLLC,1,88.26179817815688,75.37242264547514,301,smartphone,pedestrian,day,-87.5207702464196,9.795319618642916,-87.5207702464196,-11.13833881955405,13,URLLC,66.73616275821348,101,False,healthcare,healthcare.telemedicine,,,,False,
4966fce8-c0e3-47e1-acba-1aa082ccf3df,81319033.01621054,8548204,4096716140,,,,,105.11935131220706,50378.318445295496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,,0.165,0.165,0.165,,,0.165,,healthcare,ECG Streaming,URLLC,2,85.97940719029015,81.24901710735455,402,sensor,pedestrian,day,-92.24800824548257,26.254754829362096,-92.24800824548257,-12.131206026867318,10,URLLC,80.88215965727952,55,False,healthcare,healthcare.ecg_streaming,,,,False,
81cead5d-fc28-4cbe-9165-cf2ae28d34f7,90962696.23573866,2441218,544910262,,,,,26.837572994465187,5990.480547693351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.97,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,76.72775317888734,80.3837064290887,431,sensor,pedestrian,day,-94.61992230178059,11.28943161721299,-94.61992230178059,-12.843452555316457,9,mMTC,88.20677848023954,175,False,healthcare,healthcare.health_monitoring,,,,False,
63099df2-b010-4ba9-8067-b9672a601b8f,1304188.266929866,787659,990112165,,,,,603.9457798943356,759178.8629767679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.23,,2.533,2.533,2.533,,,2.533,,healthcare,Telemedicine Consultation,URLLC,1,67.77967150810596,72.20253945098077,277,smartphone,pedestrian,day,-94.04501106762298,25.46578039006764,-94.04501106762298,-10.801744562465569,9,URLLC,73.71340849909346,48,False,healthcare,healthcare.telemedicine,,,,False,
682efa8c-172f-4345-b913-bf95724597a6,1450347.1475343613,914187,1038028438,,,,,630.322886182214,715710.3318561394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.91,,3.232,3.232,3.232,,,3.232,,healthcare,Telemedicine Consultation,URLLC,1,77.49573055594024,78.40134460785153,361,smartphone,pedestrian,day,-83.49905084938733,14.407983731055673,-83.49905084938733,-7.814556722076473,13,URLLC,60.04693007800197,110,False,healthcare,healthcare.telemedicine,,,,False,
1534c31b-1ca4-4616-a29a-fc2be8f53191,471799.3070683465,334478,423958128,,,,,708.9412701310864,898598.4542247818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04,,4.116,4.116,4.116,,,4.116,,healthcare,Telemedicine Consultation,URLLC,1,75.4141898802135,81.60928254355022,221,smartphone,pedestrian,day,-75.50691018095557,19.57330779708775,-75.50691018095557,-14.32320677091154,13,URLLC,75.21983089739359,149,False,healthcare,healthcare.telemedicine,,,,False,
d2222b81-bbff-4dd5-a505-0b16cf72c22e,69516271.51908846,1594357,449898401,,,,,22.93501888348839,6471.843092677214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.69,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,74.7613433140016,76.75337695396215,362,sensor,pedestrian,day,-75.3792115489688,8.357329084396849,-75.3792115489688,-12.463497389307872,12,mMTC,83.65560048838546,108,False,healthcare,healthcare.health_monitoring,,,,False,
95cc04a7-a961-43f6-be94-7909bb07381d,1316020.9302756132,944311,1146703663,,,,,717.5501379010999,871341.5090187881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.01,,3.239,3.239,3.2390000000000003,,,3.2390000000000003,,healthcare,Telemedicine Consultation,URLLC,1,81.42761000027079,67.59159668749224,348,smartphone,pedestrian,day,-92.33180820281272,15.448039679953418,-92.33180820281272,-11.477009538858105,11,URLLC,79.28386848608162,232,False,healthcare,healthcare.telemedicine,,,,False,
28451957-f339-4a08-8372-fde70d36cd0c,294798.2405968899,91877,69409807,,,,,311.66061172540554,235448.5132815562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.57,,0.823,0.823,0.823,,,0.823,,healthcare,Pharmacy Services,eMBB,4,76.61557249367594,82.3847312999016,361,laptop,static,day,-78.77004636304787,25.07618879347528,-78.77004636304787,-14.368994629677754,10,eMBB,73.7303873234206,95,False,healthcare,healthcare.pharmacy,,,,False,
d07a35b4-2ee7-4f45-9f21-41ee98746e54,743016.0087763362,9076334,13067720873,,,,,12215.529534750807,17587401.50799866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.84,,63.817,63.817,63.817,,,63.817,,healthcare,Medical Imaging,eMBB,2,84.7777303307261,87.14475964045263,280,gateway,static,day,-84.69232821491002,19.94667534839209,-84.69232821491002,-5.108772977038766,11,eMBB,67.59941295607852,212,False,healthcare,healthcare.medical_imaging,,,,False,
6772a7d2-f604-442d-b96a-b4dd1052767b,1200617.4222252662,930879,1212749175,,,,,775.3335765148871,1010104.5951361378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,,4.002,4.002,4.002,,,4.002,,healthcare,Telemedicine Consultation,URLLC,1,72.15277238878872,86.55346326173125,212,smartphone,pedestrian,day,-89.53566787772253,17.6129304287486,-89.53566787772253,-7.006575884817603,11,URLLC,72.00065323933386,132,False,healthcare,healthcare.telemedicine,,,,False,
bcbe69e2-8acf-4f35-8eaf-f01fc415156d,820805.6479626735,376753,526706920,,,,,459.0039078497338,641695.0489275897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.23,,2.727,2.727,2.727,,,2.727,,healthcare,Telemedicine Consultation,URLLC,1,74.66611920651731,89.34308960788272,327,smartphone,pedestrian,day,-87.65306146080636,13.867855307648018,-87.65306146080636,-7.027091196233344,12,URLLC,62.47834519902199,128,False,healthcare,healthcare.telemedicine,,,,False,
e430b582-df6d-4b95-bf93-192be45dc35b,79826298.19000149,1862468,495500610,,,,,23.331509066936544,6207.235229484434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.19,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,80.06133247075569,85.55853198849717,339,sensor,pedestrian,day,-88.57577143570812,22.540222872079006,-88.57577143570812,-14.199310889250047,11,mMTC,69.19487568272257,174,False,healthcare,healthcare.health_monitoring,,,,False,
a4792222-536e-4aff-aa43-6ed10b1a6b89,1741181.3508218678,747158,977928560,,,,,429.1098107887087,561646.5854897231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82,,1.857,1.857,1.857,,,1.857,,healthcare,Telemedicine Consultation,URLLC,1,69.16611930164784,76.09770952752734,314,smartphone,pedestrian,day,-80.46371208577794,21.526732608372814,-80.46371208577794,-5.883927691537194,9,URLLC,73.04821512279406,183,False,healthcare,healthcare.telemedicine,,,,False,
4a986697-5bd5-4995-a8a5-b4f5e4e9e82a,953230.7175115155,507745,546481584,,,,,532.656985000975,573294.1401156441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,2.205,2.205,2.205,,,2.205,,healthcare,Telemedicine Consultation,URLLC,1,88.69760946507716,66.87602912470398,363,smartphone,pedestrian,day,-87.73377738698035,22.947033371923176,-87.73377738698035,-6.9890402443783,12,URLLC,88.58368188838824,56,False,healthcare,healthcare.telemedicine,,,,False,
cf68f3a3-6579-4fb5-8323-6dc1f0b8689c,145128.84207549476,46386,35037266,,,,,319.619445291725,241421.79937241206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.21,,0.731,0.731,0.731,,,0.731,,healthcare,Pharmacy Services,eMBB,4,81.95222179988622,75.95432062350194,232,laptop,static,day,-90.28009239159296,15.967312815955255,-90.28009239159296,-8.54837124300536,9,eMBB,88.4840133563976,28,False,healthcare,healthcare.pharmacy,,,,False,
dc12b5e3-9d47-4dc6-9c75-e99973a9207a,78360518.15468907,1547125,463005863,,,,,19.74368006278198,5908.662609047424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.06,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,81.97655142283487,88.72058823163891,295,sensor,pedestrian,day,-79.73831056402841,19.648117393798373,-79.73831056402841,-9.260782216661044,12,mMTC,71.9410213785735,186,False,healthcare,healthcare.health_monitoring,,,,False,
2b9116cf-71b9-4608-8851-75884a85e6fc,1991471.257572591,2877184,1935381007,,,,,1444.7529629461014,971834.7679143749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28,,3.728,3.728,3.728,,,3.728,,healthcare,Ambulance Telemetry,URLLC,1,89.01300130662483,65.64783352160359,247,vehicle,vehicular,day,-84.64509451583216,10.590741900794853,-84.64509451583216,-5.864574941868133,12,URLLC,83.24893450594465,200,False,healthcare,healthcare.ambulance,,,,False,
c8fbd800-b9b8-4b25-a075-bfade05f619f,87889243.99276367,1680294,508419314,,,,,19.118312135422922,5784.772876414658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.19,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,89.90912780386901,72.13942194245395,434,sensor,pedestrian,day,-90.99643318017759,9.629144861883962,-90.99643318017759,-13.642715822694727,12,mMTC,65.17969091952124,202,False,healthcare,healthcare.health_monitoring,,,,False,
b3f5fca8-1f68-4235-a438-d097f1835e8d,839252.6448974286,7174002,10481256019,,,,,8548.083873929036,12488797.126141833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94,,51.113,51.113,51.113,,,51.113,,healthcare,Medical Imaging,eMBB,2,67.19476852761828,82.04823150626592,416,gateway,static,day,-81.64320419022064,20.09993724471159,-81.64320419022064,-7.904595131804118,11,eMBB,68.71086848333441,96,False,healthcare,healthcare.medical_imaging,,,,False,
0787f59d-4084-4e53-afe4-c1723b01d218,343049.99665513437,222231,273387415,,,,,647.8093635529377,796931.6955208239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.52,,2.667,2.667,2.667,,,2.667,,healthcare,Telemedicine Consultation,URLLC,1,82.79522760018031,88.18311141807945,363,smartphone,pedestrian,day,-79.12607232309995,10.669974011726051,-79.12607232309995,-9.912442548256992,10,URLLC,66.02941113533058,55,False,healthcare,healthcare.telemedicine,,,,False,
566e2818-f592-49e0-a4f8-36fc2f9363e4,1496748.5352421447,796627,915298957,,,,,532.2383695342126,611524.8724459884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49,,2.339,2.339,2.339,,,2.339,,healthcare,Telemedicine Consultation,URLLC,1,77.35054843617306,74.02241311110956,346,smartphone,pedestrian,day,-85.6518832141665,10.85496705370295,-85.6518832141665,-5.169880423572144,11,URLLC,86.5273934050386,36,False,healthcare,healthcare.telemedicine,,,,False,
8b5a5c0e-5d07-4c28-8098-8c37f789fcf3,85525908.2964374,7973586,4525788406,,,,,93.23006512088854,52917.16272372307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.33,,0.202,0.202,0.202,,,0.202,,healthcare,ECG Streaming,URLLC,2,89.98987609835967,82.97174149726798,334,sensor,pedestrian,day,-79.61670899250603,9.622515684047258,-79.61670899250603,-6.766606004916094,12,URLLC,89.17139194541298,184,False,healthcare,healthcare.ecg_streaming,,,,False,
203fcdd8-9944-4f80-beb5-5e715cf589ee,86958077.8792509,11742945,6924474805,,,,,135.04145085067466,79630.03523435956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67,,0.362,0.362,0.362,,,0.362,,healthcare,ECG Streaming,URLLC,2,76.64582999052647,77.9340002954965,232,sensor,pedestrian,day,-82.20412141266674,29.25782150655035,-82.20412141266674,-13.180368634478626,13,URLLC,72.97854859445924,253,False,healthcare,healthcare.ecg_streaming,,,,False,
2789fb3f-0a28-42b0-93d4-d9fed860765d,80349858.62985699,9556981,5143213716,,,,,118.94210099392443,64010.239765699036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.36,,0.21,0.21,0.21,,,0.21,,healthcare,ECG Streaming,URLLC,2,85.78477016168853,77.9525533231004,277,sensor,pedestrian,day,-91.76066080888201,12.960346263740266,-91.76066080888201,-5.652621633609225,10,URLLC,88.42449410428942,152,False,healthcare,healthcare.ecg_streaming,,,,False,
228421b5-389a-4efe-8e16-989839def621,76739093.31602949,1272307,309669759,,,,,16.57964597992242,4035.3585954617993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.82,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,86.14834265389663,71.26513272454997,362,sensor,pedestrian,day,-89.51097933572973,21.517422122780356,-89.51097933572973,-8.749776385514096,13,mMTC,62.80285220650728,184,False,healthcare,healthcare.health_monitoring,,,,False,
686d447e-bb0f-4ebb-9522-90e3a2a88dc5,90649821.67775331,2363386,610828847,,,,,26.071601204043038,6738.334798829423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.71,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,88.5401746967149,68.85485667198908,368,sensor,pedestrian,day,-80.58734463125454,26.535660090494556,-80.58734463125454,-8.948610921381446,13,mMTC,76.90854103293887,231,False,healthcare,healthcare.health_monitoring,,,,False,
1101a662-031b-4cc2-9ea2-c2fb4c0c9fff,504177.96244702005,29793,7444776,,,,,59.09222976625184,14766.168995147194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16,,0.1,0.1,0.1,,,0.1,,healthcare,Emergency Voice,URLLC,1,67.03057137233425,88.71367134925978,397,smartphone,vehicular,day,-89.7068818433389,20.58701845381341,-89.7068818433389,-12.891916202980354,13,URLLC,78.54325278974872,27,False,healthcare,healthcare.emergency_voice,,,,False,
11f8d6e6-2892-4b55-8113-de864e0d1fa5,938255.7190578221,612509,701006713,,,,,652.8166975790666,747138.226504775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.84,,2.792,2.792,2.792,,,2.792,,healthcare,Telemedicine Consultation,URLLC,1,80.6791002574521,72.24179142004014,444,smartphone,pedestrian,day,-85.34110363649161,23.069798506304885,-85.34110363649161,-6.95311845784267,11,URLLC,68.92301614289227,38,False,healthcare,healthcare.telemedicine,,,,False,
04686df8-5d77-4d79-8a01-e14bf8d2055a,85564619.51605196,9381991,4534582499,,,,,109.64801869118268,52995.99910406621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.06,,0.195,0.195,0.195,,,0.195,,healthcare,ECG Streaming,URLLC,2,68.95201117538018,75.39054365535287,318,sensor,pedestrian,day,-88.19614863296445,26.952671690314883,-88.19614863296445,-13.563313088373654,10,URLLC,69.57949177940185,240,False,healthcare,healthcare.ecg_streaming,,,,False,
c51b5aa4-360a-4b8a-b093-89ada50c55ab,88225515.74863704,11156506,5710534386,,,,,126.45441520326112,64726.5628115673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24,,0.297,0.297,0.297,,,0.297,,healthcare,ECG Streaming,URLLC,2,74.96791517935063,84.01662486987937,331,sensor,pedestrian,day,-92.87632132781806,10.69548199984712,-92.87632132781806,-12.582621390635328,13,URLLC,73.48788035986995,56,False,healthcare,healthcare.ecg_streaming,,,,False,
afb8bcdf-ad39-4c06-97c1-d5b92141f57a,701758.2506870554,6871173,10028085456,,,,,9791.367601695867,14289943.077971084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.47,,61.719,61.719,61.719,,,61.719,,healthcare,Medical Imaging,eMBB,2,72.25530012424754,74.60374583754015,357,gateway,static,day,-90.03459439237626,11.51339256686354,-90.03459439237626,-6.346924982792823,12,eMBB,69.82307462403585,167,False,healthcare,healthcare.medical_imaging,,,,False,
86db54b6-7903-4989-8fc7-12d7d257d740,1386877.5016395773,937797,1151308935,,,,,676.1931020521489,830144.648223736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.59,,3.645,3.645,3.6450000000000005,,,3.6450000000000005,,healthcare,Telemedicine Consultation,URLLC,1,69.74585253058399,68.98356029731511,331,smartphone,pedestrian,day,-85.02480583204692,8.509878560759724,-85.02480583204692,-11.914595179455707,12,URLLC,88.35698412207712,149,False,healthcare,healthcare.telemedicine,,,,False,
3aafd236-4a37-4333-814b-1b6828aa0fcc,450789.1621361862,248384,328026358,,,,,550.998162473484,727671.3510192805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.33,,2.377,2.377,2.377,,,2.377,,healthcare,Telemedicine Consultation,URLLC,1,71.01821601672926,79.58360279964191,212,smartphone,pedestrian,day,-89.37287323252943,26.542692232085173,-89.37287323252943,-9.024812289898136,9,URLLC,80.17561811296348,93,False,healthcare,healthcare.telemedicine,,,,False,
89e6ac61-8216-4de0-82b9-aa1aeaac0a5d,88828694.46093076,10833072,5632198434,,,,,121.9546461393134,63405.169565060336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.17,,0.228,0.228,0.22799999999999998,,,0.22799999999999998,,healthcare,ECG Streaming,URLLC,2,86.1793091348367,75.77319423368851,425,sensor,pedestrian,day,-80.44983873281217,16.050621755386388,-80.44983873281217,-7.361432358380105,11,URLLC,72.0174486304427,165,False,healthcare,healthcare.ecg_streaming,,,,False,
9af1a1a9-df22-496c-8d9a-63107b7ca11b,83583200.02629228,9762187,5045877988,,,,,116.79604270869224,60369.52386831679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,,0.279,0.279,0.279,,,0.279,,healthcare,ECG Streaming,URLLC,2,74.06309439860712,72.21504242597739,298,sensor,pedestrian,day,-85.99291238719164,26.156848995089497,-85.99291238719164,-9.501429104825805,13,URLLC,78.69724735924571,176,False,healthcare,healthcare.ecg_streaming,,,,False,
8794ee90-b551-492a-924b-4f65dec92698,489419.23943761335,267539,354572701,,,,,546.645857869066,724476.4265506146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.69,,2.541,2.541,2.541,,,2.541,,healthcare,Telemedicine Consultation,URLLC,1,89.37707038534461,74.84759281821518,403,smartphone,pedestrian,day,-83.84336323455743,11.173881906116556,-83.84336323455743,-11.34393626787028,11,URLLC,78.0738885348564,122,False,healthcare,healthcare.telemedicine,,,,False,
63ea2fe2-f326-462c-9900-010f136e3fe4,1161096.3294394983,584003,746775491,,,,,502.975494102129,643164.1137396387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.26,,2.891,2.891,2.891,,,2.891,,healthcare,Telemedicine Consultation,URLLC,1,66.13258381167687,68.42590933918801,285,smartphone,pedestrian,day,-84.61334579333834,27.64889722571616,-84.61334579333834,-13.510593354235551,12,URLLC,64.19342957317066,258,False,healthcare,healthcare.telemedicine,,,,False,
9768e8f0-0e1c-46a6-a8d1-50ef6ca48e8d,312356.3677256466,111002,79613576,,,,,355.3697362030311,254880.5942325975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.06,,1.031,1.031,1.031,,,1.031,,healthcare,Pharmacy Services,eMBB,4,69.06255114692348,89.7653934390285,389,laptop,static,day,-83.12550688738027,19.213710216518315,-83.12550688738027,-9.926850137987035,11,eMBB,74.69539956198777,164,False,healthcare,healthcare.pharmacy,,,,False,
3bfe944f-7234-4486-9d6c-7f8053b72ebd,90225133.63520184,9920681,5173851746,,,,,109.9547387772379,57343.79699071872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,0.169,0.169,0.169,,,0.169,,healthcare,ECG Streaming,URLLC,2,85.3937208310956,74.20894524664425,372,sensor,pedestrian,day,-75.40203937641677,25.528605906463238,-75.40203937641677,-9.162978581512137,9,URLLC,81.75972637655566,196,False,healthcare,healthcare.ecg_streaming,,,,False,
a717ab6d-2894-4d3d-aabb-9c451e38c2b7,790821.928158097,9411057,13729413409,,,,,11900.349073424519,17360941.72432012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.32,,77.078,77.078,77.078,,,77.078,,healthcare,Medical Imaging,eMBB,2,79.92274039882984,71.63826092464303,367,gateway,static,day,-83.44731208271634,20.83751209504808,-83.44731208271634,-7.785998877036933,13,eMBB,65.11536185239979,181,False,healthcare,healthcare.medical_imaging,,,,False,
1db7a88d-1b92-4dd4-9564-72928c8d1381,90262935.11054331,2158505,585341244,,,,,23.913525494783872,6484.846121316639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.81,,0.1,0.1,0.1,,,0.1,,healthcare,Health Monitoring,mMTC,3,84.36515324584528,74.50475840787882,410,sensor,pedestrian,day,-94.36858973315802,10.417701469341331,-94.36858973315802,-5.517948292156987,10,mMTC,60.56812102519838,100,False,healthcare,healthcare.health_monitoring,,,,False,
c8e2dad2-bb67-4ba5-adf0-a91eb8b15c2a,477677.34331719234,302031,338709661,,,,,632.2908218810834,709076.2544368989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.45,,3.25,3.25,3.25,,,3.25,,healthcare,Telemedicine Consultation,URLLC,1,75.32400274472316,70.09729206755337,328,smartphone,pedestrian,day,-76.58958100205578,24.18841996791099,-76.58958100205578,-6.271822910876796,13,URLLC,61.86843858043296,55,False,healthcare,healthcare.telemedicine,,,,False,
9ee75396-6b8e-4d76-9a66-67054971d75a,436821.6591837951,27422,7087898,,,,,62.77619120635693,16226.069320669028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.08,,0.1,0.1,0.1,,,0.1,,healthcare,Emergency Voice,URLLC,1,79.02216932271598,89.95307171013705,322,smartphone,vehicular,day,-87.46350447628609,18.112597704430904,-87.46350447628609,-5.433145078034519,13,URLLC,75.99381193719663,159,False,healthcare,healthcare.emergency_voice,,,,False,
667f1e38-711d-4984-b09f-12749d95c89e,769999.6135497272,7886764,11326666439,,,,,10242.555789920103,14709963.797462309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.76,,53.561,53.561,53.561,,,53.561,,healthcare,Medical Imaging,eMBB,2,84.29974460371852,83.02311403318231,364,gateway,static,day,-82.79846839842497,13.423420981601929,-82.79846839842497,-13.077358308632865,11,eMBB,76.74259952422213,77,False,healthcare,healthcare.medical_imaging,,,,False,
caa89f14-fd63-4bb1-bb65-c06ce53e756b,683828.3988487314,53317,11669487,,,,,77.96839103167191,17064.935113714764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,0.1,0.1,0.1,,,0.1,,healthcare,Emergency Voice,URLLC,1,89.5565074118999,84.27935672719109,380,smartphone,vehicular,day,-81.19520176872786,18.555675310445352,-81.19520176872786,-10.109969204884713,10,URLLC,76.81462770708659,259,False,healthcare,healthcare.emergency_voice,,,,False,
216c32e6-b860-4de8-ac18-8303a044f023,240373.06952688575,67375,51571187,,,,,280.2934627103229,214546.44547553142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.13,,1.007,1.007,1.007,,,1.007,,healthcare,Pharmacy Services,eMBB,4,71.83643841888558,68.04685264331788,373,laptop,static,day,-87.40611629251235,26.004304122872373,-87.40611629251235,-5.198394626786378,13,eMBB,88.63826590174384,225,False,healthcare,healthcare.pharmacy,,,,False,
